,date,country,type,cases,CODE
510,2020-03-15,Albania,confirmed,42,ALB
511,2020-03-16,Albania,confirmed,51,ALB
512,2020-03-17,Albania,confirmed,55,ALB
513,2020-03-18,Albania,confirmed,59,ALB
514,2020-03-19,Albania,confirmed,64,ALB
515,2020-03-20,Albania,confirmed,70,ALB
516,2020-03-21,Albania,confirmed,76,ALB
517,2020-03-22,Albania,confirmed,89,ALB
518,2020-03-23,Albania,confirmed,104,ALB
519,2020-03-24,Albania,confirmed,123,ALB
520,2020-03-25,Albania,confirmed,146,ALB
521,2020-03-26,Albania,confirmed,174,ALB
522,2020-03-27,Albania,confirmed,186,ALB
523,2020-03-28,Albania,confirmed,197,ALB
524,2020-03-29,Albania,confirmed,212,ALB
525,2020-03-30,Albania,confirmed,223,ALB
526,2020-03-31,Albania,confirmed,243,ALB
527,2020-04-01,Albania,confirmed,259,ALB
528,2020-04-02,Albania,confirmed,277,ALB
529,2020-04-03,Albania,confirmed,304,ALB
530,2020-04-04,Albania,confirmed,333,ALB
531,2020-04-05,Albania,confirmed,361,ALB
532,2020-04-06,Albania,confirmed,377,ALB
533,2020-04-07,Albania,confirmed,383,ALB
534,2020-04-08,Albania,confirmed,400,ALB
535,2020-04-09,Albania,confirmed,409,ALB
536,2020-04-10,Albania,confirmed,416,ALB
537,2020-04-11,Albania,confirmed,433,ALB
538,2020-04-12,Albania,confirmed,446,ALB
539,2020-04-13,Albania,confirmed,467,ALB
540,2020-04-14,Albania,confirmed,475,ALB
541,2020-04-15,Albania,confirmed,494,ALB
542,2020-04-16,Albania,confirmed,518,ALB
543,2020-04-17,Albania,confirmed,539,ALB
544,2020-04-18,Albania,confirmed,548,ALB
545,2020-04-19,Albania,confirmed,562,ALB
546,2020-04-20,Albania,confirmed,584,ALB
547,2020-04-21,Albania,confirmed,609,ALB
548,2020-04-22,Albania,confirmed,634,ALB
549,2020-04-23,Albania,confirmed,663,ALB
550,2020-04-24,Albania,confirmed,678,ALB
551,2020-04-25,Albania,confirmed,712,ALB
552,2020-04-26,Albania,confirmed,726,ALB
553,2020-04-27,Albania,confirmed,736,ALB
554,2020-04-28,Albania,confirmed,750,ALB
555,2020-04-29,Albania,confirmed,766,ALB
556,2020-04-30,Albania,confirmed,773,ALB
557,2020-05-01,Albania,confirmed,782,ALB
558,2020-05-02,Albania,confirmed,789,ALB
559,2020-05-03,Albania,confirmed,795,ALB
560,2020-05-04,Albania,confirmed,803,ALB
561,2020-05-05,Albania,confirmed,820,ALB
562,2020-05-06,Albania,confirmed,832,ALB
563,2020-05-07,Albania,confirmed,842,ALB
564,2020-05-08,Albania,confirmed,850,ALB
565,2020-05-09,Albania,confirmed,856,ALB
566,2020-05-10,Albania,confirmed,868,ALB
567,2020-05-11,Albania,confirmed,872,ALB
568,2020-05-12,Albania,confirmed,876,ALB
569,2020-05-13,Albania,confirmed,880,ALB
570,2020-05-14,Albania,confirmed,898,ALB
571,2020-05-15,Albania,confirmed,916,ALB
572,2020-05-16,Albania,confirmed,933,ALB
573,2020-05-17,Albania,confirmed,946,ALB
574,2020-05-18,Albania,confirmed,948,ALB
575,2020-05-19,Albania,confirmed,949,ALB
576,2020-05-20,Albania,confirmed,964,ALB
577,2020-05-21,Albania,confirmed,969,ALB
578,2020-05-22,Albania,confirmed,981,ALB
579,2020-05-23,Albania,confirmed,989,ALB
580,2020-05-24,Albania,confirmed,998,ALB
581,2020-05-25,Albania,confirmed,1004,ALB
582,2020-05-26,Albania,confirmed,1029,ALB
583,2020-05-27,Albania,confirmed,1050,ALB
584,2020-05-28,Albania,confirmed,1076,ALB
585,2020-05-29,Albania,confirmed,1099,ALB
586,2020-05-30,Albania,confirmed,1122,ALB
587,2020-05-31,Albania,confirmed,1137,ALB
588,2020-06-01,Albania,confirmed,1143,ALB
589,2020-06-02,Albania,confirmed,1164,ALB
590,2020-06-03,Albania,confirmed,1184,ALB
591,2020-06-04,Albania,confirmed,1197,ALB
592,2020-06-05,Albania,confirmed,1212,ALB
593,2020-06-06,Albania,confirmed,1232,ALB
594,2020-06-07,Albania,confirmed,1246,ALB
595,2020-06-08,Albania,confirmed,1263,ALB
596,2020-06-09,Albania,confirmed,1299,ALB
597,2020-06-10,Albania,confirmed,1341,ALB
598,2020-06-11,Albania,confirmed,1385,ALB
599,2020-06-12,Albania,confirmed,1416,ALB
600,2020-06-13,Albania,confirmed,1464,ALB
601,2020-06-14,Albania,confirmed,1521,ALB
602,2020-06-15,Albania,confirmed,1590,ALB
603,2020-06-16,Albania,confirmed,1672,ALB
604,2020-06-17,Albania,confirmed,1722,ALB
605,2020-06-18,Albania,confirmed,1788,ALB
606,2020-06-19,Albania,confirmed,1838,ALB
607,2020-06-20,Albania,confirmed,1891,ALB
608,2020-06-21,Albania,confirmed,1962,ALB
609,2020-06-22,Albania,confirmed,1995,ALB
610,2020-06-23,Albania,confirmed,2047,ALB
611,2020-06-24,Albania,confirmed,2114,ALB
612,2020-06-25,Albania,confirmed,2192,ALB
613,2020-06-26,Albania,confirmed,2269,ALB
614,2020-06-27,Albania,confirmed,2330,ALB
615,2020-06-28,Albania,confirmed,2402,ALB
616,2020-06-29,Albania,confirmed,2466,ALB
617,2020-06-30,Albania,confirmed,2535,ALB
618,2020-07-01,Albania,confirmed,2580,ALB
619,2020-07-02,Albania,confirmed,2662,ALB
620,2020-07-03,Albania,confirmed,2752,ALB
621,2020-07-04,Albania,confirmed,2819,ALB
622,2020-07-05,Albania,confirmed,2893,ALB
623,2020-07-06,Albania,confirmed,2964,ALB
624,2020-07-07,Albania,confirmed,3038,ALB
625,2020-07-08,Albania,confirmed,3106,ALB
626,2020-07-09,Albania,confirmed,3188,ALB
627,2020-07-10,Albania,confirmed,3278,ALB
628,2020-07-11,Albania,confirmed,3371,ALB
629,2020-07-12,Albania,confirmed,3454,ALB
630,2020-07-13,Albania,confirmed,3571,ALB
631,2020-07-14,Albania,confirmed,3667,ALB
632,2020-07-15,Albania,confirmed,3752,ALB
633,2020-07-16,Albania,confirmed,3851,ALB
634,2020-07-17,Albania,confirmed,3906,ALB
635,2020-07-18,Albania,confirmed,4008,ALB
636,2020-07-19,Albania,confirmed,4090,ALB
637,2020-07-20,Albania,confirmed,4171,ALB
638,2020-07-21,Albania,confirmed,4290,ALB
639,2020-07-22,Albania,confirmed,4358,ALB
640,2020-07-23,Albania,confirmed,4466,ALB
641,2020-07-24,Albania,confirmed,4570,ALB
642,2020-07-25,Albania,confirmed,4637,ALB
643,2020-07-26,Albania,confirmed,4763,ALB
644,2020-07-27,Albania,confirmed,4880,ALB
645,2020-07-28,Albania,confirmed,4997,ALB
646,2020-07-29,Albania,confirmed,5105,ALB
647,2020-07-30,Albania,confirmed,5197,ALB
648,2020-07-31,Albania,confirmed,5276,ALB
649,2020-08-01,Albania,confirmed,5396,ALB
650,2020-08-02,Albania,confirmed,5519,ALB
651,2020-08-03,Albania,confirmed,5620,ALB
652,2020-08-04,Albania,confirmed,5750,ALB
653,2020-08-05,Albania,confirmed,5889,ALB
654,2020-08-06,Albania,confirmed,6016,ALB
655,2020-08-07,Albania,confirmed,6151,ALB
656,2020-08-08,Albania,confirmed,6275,ALB
657,2020-08-09,Albania,confirmed,6411,ALB
658,2020-08-10,Albania,confirmed,6536,ALB
659,2020-08-11,Albania,confirmed,6676,ALB
660,2020-08-12,Albania,confirmed,6817,ALB
661,2020-08-13,Albania,confirmed,6971,ALB
662,2020-08-14,Albania,confirmed,7117,ALB
663,2020-08-15,Albania,confirmed,7260,ALB
664,2020-08-16,Albania,confirmed,7380,ALB
665,2020-08-17,Albania,confirmed,7499,ALB
666,2020-08-18,Albania,confirmed,7654,ALB
667,2020-08-19,Albania,confirmed,7812,ALB
668,2020-08-20,Albania,confirmed,7967,ALB
669,2020-08-21,Albania,confirmed,8119,ALB
670,2020-08-22,Albania,confirmed,8275,ALB
671,2020-08-23,Albania,confirmed,8427,ALB
672,2020-08-24,Albania,confirmed,8605,ALB
673,2020-08-25,Albania,confirmed,8759,ALB
674,2020-08-26,Albania,confirmed,8927,ALB
675,2020-08-27,Albania,confirmed,9083,ALB
676,2020-08-28,Albania,confirmed,9195,ALB
677,2020-08-29,Albania,confirmed,9279,ALB
678,2020-08-30,Albania,confirmed,9380,ALB
679,2020-08-31,Albania,confirmed,9513,ALB
680,2020-09-01,Albania,confirmed,9606,ALB
681,2020-09-02,Albania,confirmed,9728,ALB
682,2020-09-03,Albania,confirmed,9844,ALB
683,2020-09-04,Albania,confirmed,9967,ALB
684,2020-09-05,Albania,confirmed,10102,ALB
685,2020-09-06,Albania,confirmed,10255,ALB
686,2020-09-07,Albania,confirmed,10406,ALB
687,2020-09-08,Albania,confirmed,10553,ALB
688,2020-09-09,Albania,confirmed,10704,ALB
689,2020-09-10,Albania,confirmed,10860,ALB
690,2020-09-11,Albania,confirmed,11021,ALB
691,2020-09-12,Albania,confirmed,11185,ALB
692,2020-09-13,Albania,confirmed,11353,ALB
693,2020-09-14,Albania,confirmed,11520,ALB
694,2020-09-15,Albania,confirmed,11672,ALB
695,2020-09-16,Albania,confirmed,11816,ALB
696,2020-09-17,Albania,confirmed,11948,ALB
697,2020-09-18,Albania,confirmed,12073,ALB
698,2020-09-19,Albania,confirmed,12226,ALB
699,2020-09-20,Albania,confirmed,12385,ALB
700,2020-09-21,Albania,confirmed,12535,ALB
701,2020-09-22,Albania,confirmed,12666,ALB
702,2020-09-23,Albania,confirmed,12787,ALB
703,2020-09-24,Albania,confirmed,12921,ALB
704,2020-09-25,Albania,confirmed,13045,ALB
705,2020-09-26,Albania,confirmed,13153,ALB
706,2020-09-27,Albania,confirmed,13259,ALB
707,2020-09-28,Albania,confirmed,13391,ALB
708,2020-09-29,Albania,confirmed,13518,ALB
709,2020-09-30,Albania,confirmed,13649,ALB
710,2020-10-01,Albania,confirmed,13806,ALB
711,2020-10-02,Albania,confirmed,13965,ALB
712,2020-10-03,Albania,confirmed,14117,ALB
713,2020-10-04,Albania,confirmed,14266,ALB
714,2020-10-05,Albania,confirmed,14410,ALB
715,2020-10-06,Albania,confirmed,14568,ALB
716,2020-10-07,Albania,confirmed,14730,ALB
717,2020-10-08,Albania,confirmed,14899,ALB
718,2020-10-09,Albania,confirmed,15066,ALB
719,2020-10-10,Albania,confirmed,15231,ALB
720,2020-10-11,Albania,confirmed,15399,ALB
721,2020-10-12,Albania,confirmed,15570,ALB
722,2020-10-13,Albania,confirmed,15752,ALB
723,2020-10-14,Albania,confirmed,15955,ALB
724,2020-10-15,Albania,confirmed,16212,ALB
725,2020-10-16,Albania,confirmed,16501,ALB
726,2020-10-17,Albania,confirmed,16774,ALB
727,2020-10-18,Albania,confirmed,17055,ALB
728,2020-10-19,Albania,confirmed,17350,ALB
729,2020-10-20,Albania,confirmed,17651,ALB
730,2020-10-21,Albania,confirmed,17948,ALB
731,2020-10-22,Albania,confirmed,18250,ALB
732,2020-10-23,Albania,confirmed,18556,ALB
733,2020-10-24,Albania,confirmed,18858,ALB
734,2020-10-25,Albania,confirmed,19157,ALB
735,2020-10-26,Albania,confirmed,19445,ALB
736,2020-10-27,Albania,confirmed,19729,ALB
737,2020-10-28,Albania,confirmed,20040,ALB
738,2020-10-29,Albania,confirmed,20315,ALB
739,2020-10-30,Albania,confirmed,20634,ALB
740,2020-10-31,Albania,confirmed,20875,ALB
741,2020-11-01,Albania,confirmed,21202,ALB
742,2020-11-02,Albania,confirmed,21523,ALB
743,2020-11-03,Albania,confirmed,21904,ALB
744,2020-11-04,Albania,confirmed,22300,ALB
745,2020-11-05,Albania,confirmed,22721,ALB
746,2020-11-06,Albania,confirmed,23210,ALB
747,2020-11-07,Albania,confirmed,23705,ALB
748,2020-11-08,Albania,confirmed,24206,ALB
749,2020-11-09,Albania,confirmed,24731,ALB
750,2020-11-10,Albania,confirmed,25294,ALB
751,2020-11-11,Albania,confirmed,25801,ALB
752,2020-11-12,Albania,confirmed,26211,ALB
753,2020-11-13,Albania,confirmed,26701,ALB
754,2020-11-14,Albania,confirmed,27233,ALB
755,2020-11-15,Albania,confirmed,27830,ALB
756,2020-11-16,Albania,confirmed,28432,ALB
757,2020-11-17,Albania,confirmed,29126,ALB
758,2020-11-18,Albania,confirmed,29837,ALB
759,2020-11-19,Albania,confirmed,30623,ALB
760,2020-11-20,Albania,confirmed,31459,ALB
761,2020-11-21,Albania,confirmed,32196,ALB
762,2020-11-22,Albania,confirmed,32761,ALB
763,2020-11-23,Albania,confirmed,33556,ALB
764,2020-11-24,Albania,confirmed,34300,ALB
765,2020-11-25,Albania,confirmed,34944,ALB
766,2020-11-26,Albania,confirmed,35600,ALB
767,2020-11-27,Albania,confirmed,36245,ALB
768,2020-11-28,Albania,confirmed,36790,ALB
769,2020-11-29,Albania,confirmed,37625,ALB
770,2020-11-30,Albania,confirmed,38182,ALB
771,2020-12-01,Albania,confirmed,39014,ALB
772,2020-12-02,Albania,confirmed,39719,ALB
773,2020-12-03,Albania,confirmed,40501,ALB
774,2020-12-04,Albania,confirmed,41302,ALB
775,2020-12-05,Albania,confirmed,42148,ALB
776,2020-12-06,Albania,confirmed,42988,ALB
777,2020-12-07,Albania,confirmed,43683,ALB
778,2020-12-08,Albania,confirmed,44436,ALB
779,2020-12-09,Albania,confirmed,45188,ALB
780,2020-12-10,Albania,confirmed,46061,ALB
781,2020-12-11,Albania,confirmed,46863,ALB
782,2020-12-12,Albania,confirmed,47742,ALB
783,2020-12-13,Albania,confirmed,48530,ALB
784,2020-12-14,Albania,confirmed,49191,ALB
785,2020-12-15,Albania,confirmed,50000,ALB
786,2020-12-16,Albania,confirmed,50637,ALB
787,2020-12-17,Albania,confirmed,51424,ALB
788,2020-12-18,Albania,confirmed,52004,ALB
789,2020-12-19,Albania,confirmed,52542,ALB
790,2020-12-20,Albania,confirmed,53003,ALB
791,2020-12-21,Albania,confirmed,53425,ALB
792,2020-12-22,Albania,confirmed,53814,ALB
793,2020-12-23,Albania,confirmed,54317,ALB
794,2020-12-24,Albania,confirmed,54827,ALB
795,2020-12-25,Albania,confirmed,55380,ALB
796,2020-12-26,Albania,confirmed,55755,ALB
797,2020-12-27,Albania,confirmed,56254,ALB
798,2020-12-28,Albania,confirmed,56572,ALB
799,2020-12-29,Albania,confirmed,57146,ALB
800,2020-12-30,Albania,confirmed,57727,ALB
801,2020-12-31,Albania,confirmed,58316,ALB
802,2021-01-01,Albania,confirmed,58316,ALB
803,2021-01-02,Albania,confirmed,58991,ALB
804,2021-01-03,Albania,confirmed,59438,ALB
805,2021-01-04,Albania,confirmed,59623,ALB
806,2021-01-05,Albania,confirmed,60283,ALB
807,2021-01-06,Albania,confirmed,61008,ALB
808,2021-01-07,Albania,confirmed,61705,ALB
809,2021-01-08,Albania,confirmed,62378,ALB
810,2021-01-09,Albania,confirmed,63033,ALB
811,2021-01-10,Albania,confirmed,63595,ALB
812,2021-01-11,Albania,confirmed,63971,ALB
813,2021-01-12,Albania,confirmed,64627,ALB
814,2021-01-13,Albania,confirmed,65334,ALB
815,2021-01-14,Albania,confirmed,65994,ALB
816,2021-01-15,Albania,confirmed,66635,ALB
817,2021-01-16,Albania,confirmed,67216,ALB
818,2021-01-17,Albania,confirmed,67690,ALB
819,2021-01-18,Albania,confirmed,67982,ALB
820,2021-01-19,Albania,confirmed,68568,ALB
821,2021-01-20,Albania,confirmed,69238,ALB
822,2021-01-21,Albania,confirmed,69916,ALB
823,2021-01-22,Albania,confirmed,70655,ALB
824,2021-01-23,Albania,confirmed,71441,ALB
825,2021-01-24,Albania,confirmed,72274,ALB
826,2021-01-25,Albania,confirmed,72812,ALB
827,2021-01-26,Albania,confirmed,73691,ALB
828,2021-01-27,Albania,confirmed,74567,ALB
829,2021-01-28,Albania,confirmed,75454,ALB
830,2021-01-29,Albania,confirmed,76350,ALB
831,2021-01-30,Albania,confirmed,77251,ALB
832,2021-01-31,Albania,confirmed,78127,ALB
833,2021-02-01,Albania,confirmed,78992,ALB
834,2021-02-02,Albania,confirmed,79934,ALB
835,2021-02-03,Albania,confirmed,80941,ALB
836,2021-02-04,Albania,confirmed,81993,ALB
837,2021-02-05,Albania,confirmed,83082,ALB
838,2021-02-06,Albania,confirmed,84212,ALB
839,2021-02-07,Albania,confirmed,85336,ALB
840,2021-02-08,Albania,confirmed,86289,ALB
841,2021-02-09,Albania,confirmed,87528,ALB
842,2021-02-10,Albania,confirmed,88671,ALB
843,2021-02-11,Albania,confirmed,89776,ALB
844,2021-02-12,Albania,confirmed,90835,ALB
845,2021-02-13,Albania,confirmed,91987,ALB
846,2021-02-14,Albania,confirmed,93075,ALB
847,2021-02-15,Albania,confirmed,93850,ALB
848,2021-02-16,Albania,confirmed,94651,ALB
849,2021-02-17,Albania,confirmed,95726,ALB
850,2021-02-18,Albania,confirmed,96838,ALB
851,2021-02-19,Albania,confirmed,97909,ALB
852,2021-02-20,Albania,confirmed,99062,ALB
853,2021-02-21,Albania,confirmed,100246,ALB
854,2021-02-22,Albania,confirmed,101285,ALB
855,2021-02-23,Albania,confirmed,102306,ALB
856,2021-02-24,Albania,confirmed,103327,ALB
857,2021-02-25,Albania,confirmed,104313,ALB
858,2021-02-26,Albania,confirmed,105229,ALB
859,2021-02-27,Albania,confirmed,106215,ALB
860,2021-02-28,Albania,confirmed,107167,ALB
861,2021-03-01,Albania,confirmed,107931,ALB
862,2021-03-02,Albania,confirmed,108823,ALB
863,2021-03-03,Albania,confirmed,109674,ALB
864,2021-03-04,Albania,confirmed,110521,ALB
865,2021-03-05,Albania,confirmed,111301,ALB
866,2021-03-06,Albania,confirmed,112078,ALB
867,2021-03-07,Albania,confirmed,112897,ALB
868,2021-03-08,Albania,confirmed,113580,ALB
869,2021-03-09,Albania,confirmed,114209,ALB
870,2021-03-10,Albania,confirmed,114840,ALB
871,2021-03-11,Albania,confirmed,115442,ALB
872,2021-03-12,Albania,confirmed,116123,ALB
873,2021-03-13,Albania,confirmed,116821,ALB
874,2021-03-14,Albania,confirmed,117474,ALB
875,2021-03-15,Albania,confirmed,118017,ALB
876,2021-03-16,Albania,confirmed,118492,ALB
877,2021-03-17,Albania,confirmed,118938,ALB
878,2021-03-18,Albania,confirmed,119528,ALB
879,2021-03-19,Albania,confirmed,120022,ALB
880,2021-03-20,Albania,confirmed,120541,ALB
881,2021-03-21,Albania,confirmed,121200,ALB
882,2021-03-22,Albania,confirmed,121544,ALB
883,2021-03-23,Albania,confirmed,121847,ALB
884,2021-03-24,Albania,confirmed,122295,ALB
885,2021-03-25,Albania,confirmed,122767,ALB
886,2021-03-26,Albania,confirmed,123216,ALB
887,2021-03-27,Albania,confirmed,123641,ALB
888,2021-03-28,Albania,confirmed,124134,ALB
889,2021-03-29,Albania,confirmed,124419,ALB
890,2021-03-30,Albania,confirmed,124723,ALB
891,2021-03-31,Albania,confirmed,125157,ALB
892,2021-04-01,Albania,confirmed,125506,ALB
893,2021-04-02,Albania,confirmed,125842,ALB
894,2021-04-03,Albania,confirmed,126183,ALB
895,2021-04-04,Albania,confirmed,126531,ALB
896,2021-04-05,Albania,confirmed,126795,ALB
897,2021-04-06,Albania,confirmed,126936,ALB
898,2021-04-07,Albania,confirmed,127192,ALB
899,2021-04-08,Albania,confirmed,127509,ALB
900,2021-04-09,Albania,confirmed,127795,ALB
901,2021-04-10,Albania,confirmed,128155,ALB
902,2021-04-11,Albania,confirmed,128393,ALB
903,2021-04-12,Albania,confirmed,128518,ALB
904,2021-04-13,Albania,confirmed,128752,ALB
905,2021-04-14,Albania,confirmed,128959,ALB
906,2021-04-15,Albania,confirmed,129128,ALB
907,2021-04-16,Albania,confirmed,129307,ALB
908,2021-04-17,Albania,confirmed,129456,ALB
909,2021-04-18,Albania,confirmed,129594,ALB
910,2021-04-19,Albania,confirmed,129694,ALB
911,2021-04-20,Albania,confirmed,129842,ALB
912,2021-04-21,Albania,confirmed,129980,ALB
913,2021-04-22,Albania,confirmed,130114,ALB
914,2020-01-22,Algeria,confirmed,0,DZA
915,2020-01-23,Algeria,confirmed,0,DZA
916,2020-01-24,Algeria,confirmed,0,DZA
917,2020-01-25,Algeria,confirmed,0,DZA
918,2020-01-26,Algeria,confirmed,0,DZA
919,2020-01-27,Algeria,confirmed,0,DZA
920,2020-01-28,Algeria,confirmed,0,DZA
921,2020-01-29,Algeria,confirmed,0,DZA
922,2020-01-30,Algeria,confirmed,0,DZA
923,2020-01-31,Algeria,confirmed,0,DZA
924,2020-02-01,Algeria,confirmed,0,DZA
925,2020-02-02,Algeria,confirmed,0,DZA
926,2020-02-03,Algeria,confirmed,0,DZA
927,2020-02-04,Algeria,confirmed,0,DZA
928,2020-02-05,Algeria,confirmed,0,DZA
929,2020-02-06,Algeria,confirmed,0,DZA
930,2020-02-07,Algeria,confirmed,0,DZA
931,2020-02-08,Algeria,confirmed,0,DZA
932,2020-02-09,Algeria,confirmed,0,DZA
933,2020-02-10,Algeria,confirmed,0,DZA
934,2020-02-11,Algeria,confirmed,0,DZA
935,2020-02-12,Algeria,confirmed,0,DZA
936,2020-02-13,Algeria,confirmed,0,DZA
937,2020-02-14,Algeria,confirmed,0,DZA
938,2020-02-15,Algeria,confirmed,0,DZA
939,2020-02-16,Algeria,confirmed,0,DZA
940,2020-02-17,Algeria,confirmed,0,DZA
941,2020-02-18,Algeria,confirmed,0,DZA
942,2020-02-19,Algeria,confirmed,0,DZA
943,2020-02-20,Algeria,confirmed,0,DZA
944,2020-02-21,Algeria,confirmed,0,DZA
945,2020-02-22,Algeria,confirmed,0,DZA
946,2020-02-23,Algeria,confirmed,0,DZA
947,2020-02-24,Algeria,confirmed,0,DZA
948,2020-02-25,Algeria,confirmed,1,DZA
949,2020-02-26,Algeria,confirmed,1,DZA
950,2020-02-27,Algeria,confirmed,1,DZA
951,2020-02-28,Algeria,confirmed,1,DZA
952,2020-02-29,Algeria,confirmed,1,DZA
953,2020-03-01,Algeria,confirmed,1,DZA
954,2020-03-02,Algeria,confirmed,3,DZA
955,2020-03-03,Algeria,confirmed,5,DZA
956,2020-03-04,Algeria,confirmed,12,DZA
957,2020-03-05,Algeria,confirmed,12,DZA
958,2020-03-06,Algeria,confirmed,17,DZA
959,2020-03-07,Algeria,confirmed,17,DZA
960,2020-03-08,Algeria,confirmed,19,DZA
961,2020-03-09,Algeria,confirmed,20,DZA
962,2020-03-10,Algeria,confirmed,20,DZA
963,2020-03-11,Algeria,confirmed,20,DZA
964,2020-03-12,Algeria,confirmed,24,DZA
965,2020-03-13,Algeria,confirmed,26,DZA
966,2020-03-14,Algeria,confirmed,37,DZA
967,2020-03-15,Algeria,confirmed,48,DZA
968,2020-03-16,Algeria,confirmed,54,DZA
969,2020-03-17,Algeria,confirmed,60,DZA
970,2020-03-18,Algeria,confirmed,74,DZA
971,2020-03-19,Algeria,confirmed,87,DZA
972,2020-03-20,Algeria,confirmed,90,DZA
973,2020-03-21,Algeria,confirmed,139,DZA
974,2020-03-22,Algeria,confirmed,201,DZA
975,2020-03-23,Algeria,confirmed,230,DZA
976,2020-03-24,Algeria,confirmed,264,DZA
977,2020-03-25,Algeria,confirmed,302,DZA
978,2020-03-26,Algeria,confirmed,367,DZA
979,2020-03-27,Algeria,confirmed,409,DZA
980,2020-03-28,Algeria,confirmed,454,DZA
981,2020-03-29,Algeria,confirmed,511,DZA
982,2020-03-30,Algeria,confirmed,584,DZA
983,2020-03-31,Algeria,confirmed,716,DZA
984,2020-04-01,Algeria,confirmed,847,DZA
985,2020-04-02,Algeria,confirmed,986,DZA
986,2020-04-03,Algeria,confirmed,1171,DZA
987,2020-04-04,Algeria,confirmed,1251,DZA
988,2020-04-05,Algeria,confirmed,1320,DZA
989,2020-04-06,Algeria,confirmed,1423,DZA
990,2020-04-07,Algeria,confirmed,1468,DZA
991,2020-04-08,Algeria,confirmed,1572,DZA
992,2020-04-09,Algeria,confirmed,1666,DZA
993,2020-04-10,Algeria,confirmed,1761,DZA
994,2020-04-11,Algeria,confirmed,1825,DZA
995,2020-04-12,Algeria,confirmed,1914,DZA
996,2020-04-13,Algeria,confirmed,1983,DZA
997,2020-04-14,Algeria,confirmed,2070,DZA
998,2020-04-15,Algeria,confirmed,2160,DZA
999,2020-04-16,Algeria,confirmed,2268,DZA
1000,2020-04-17,Algeria,confirmed,2418,DZA
1001,2020-04-18,Algeria,confirmed,2534,DZA
1002,2020-04-19,Algeria,confirmed,2629,DZA
1003,2020-04-20,Algeria,confirmed,2718,DZA
1004,2020-04-21,Algeria,confirmed,2811,DZA
1005,2020-04-22,Algeria,confirmed,2910,DZA
1006,2020-04-23,Algeria,confirmed,3007,DZA
1007,2020-04-24,Algeria,confirmed,3127,DZA
1008,2020-04-25,Algeria,confirmed,3256,DZA
1009,2020-04-26,Algeria,confirmed,3382,DZA
1010,2020-04-27,Algeria,confirmed,3517,DZA
1011,2020-04-28,Algeria,confirmed,3649,DZA
1012,2020-04-29,Algeria,confirmed,3848,DZA
1013,2020-04-30,Algeria,confirmed,4006,DZA
1014,2020-05-01,Algeria,confirmed,4154,DZA
1015,2020-05-02,Algeria,confirmed,4295,DZA
1016,2020-05-03,Algeria,confirmed,4474,DZA
1017,2020-05-04,Algeria,confirmed,4648,DZA
1018,2020-05-05,Algeria,confirmed,4838,DZA
1019,2020-05-06,Algeria,confirmed,4997,DZA
1020,2020-05-07,Algeria,confirmed,5182,DZA
1021,2020-05-08,Algeria,confirmed,5369,DZA
1022,2020-05-09,Algeria,confirmed,5558,DZA
1023,2020-05-10,Algeria,confirmed,5723,DZA
1024,2020-05-11,Algeria,confirmed,5891,DZA
1025,2020-05-12,Algeria,confirmed,6067,DZA
1026,2020-05-13,Algeria,confirmed,6253,DZA
1027,2020-05-14,Algeria,confirmed,6442,DZA
1028,2020-05-15,Algeria,confirmed,6629,DZA
